1979.0,0,0,0,0,1,0,0,0,0,0,0,0
1979.0,0,0,0,1,0,0,0,0,0,0,0,0
1979.0,0,0,0,0,0,0,0,1,0,0,0,0
1979.0,1,0,0,0,0,0,0,0,0,0,0,0
1979.0,0,0,0,0,0,0,0,0,1,0,0,0
1979.0,0,0,0,0,0,0,1,0,0,0,0,0
1979.0,0,0,0,0,0,1,0,0,0,0,0,0
1979.0,0,1,0,0,0,0,0,0,0,0,0,0
1979.0,0,0,0,0,0,0,0,0,0,0,0,1
1979.0,0,0,0,0,0,0,0,0,0,0,1,0
1979.0,0,0,0,0,0,0,0,0,0,1,0,0
1979.0,0,0,1,0,0,0,0,0,0,0,0,0
1980.0,0,0,0,0,1,0,0,0,0,0,0,0
1980.0,0,0,0,1,0,0,0,0,0,0,0,0
1980.0,0,0,0,0,0,0,0,1,0,0,0,0
1980.0,1,0,0,0,0,0,0,0,0,0,0,0
1980.0,0,0,0,0,0,0,0,0,1,0,0,0
1980.0,0,0,0,0,0,0,1,0,0,0,0,0
1980.0,0,0,0,0,0,1,0,0,0,0,0,0
1980.0,0,1,0,0,0,0,0,0,0,0,0,0
1980.0,0,0,0,0,0,0,0,0,0,0,0,1
1980.0,0,0,0,0,0,0,0,0,0,0,1,0
1980.0,0,0,0,0,0,0,0,0,0,1,0,0
1980.0,0,0,1,0,0,0,0,0,0,0,0,0
1981.0,0,0,0,0,1,0,0,0,0,0,0,0
1981.0,0,0,0,1,0,0,0,0,0,0,0,0
1981.0,0,0,0,0,0,0,0,1,0,0,0,0
1981.0,1,0,0,0,0,0,0,0,0,0,0,0
1981.0,0,0,0,0,0,0,0,0,1,0,0,0
1981.0,0,0,0,0,0,0,1,0,0,0,0,0
1981.0,0,0,0,0,0,1,0,0,0,0,0,0
1981.0,0,1,0,0,0,0,0,0,0,0,0,0
1981.0,0,0,0,0,0,0,0,0,0,0,0,1
1981.0,0,0,0,0,0,0,0,0,0,0,1,0
1981.0,0,0,0,0,0,0,0,0,0,1,0,0
1981.0,0,0,1,0,0,0,0,0,0,0,0,0
1982.0,0,0,0,0,1,0,0,0,0,0,0,0
1982.0,0,0,0,1,0,0,0,0,0,0,0,0
1982.0,0,0,0,0,0,0,0,1,0,0,0,0
1982.0,1,0,0,0,0,0,0,0,0,0,0,0
1982.0,0,0,0,0,0,0,0,0,1,0,0,0
1982.0,0,0,0,0,0,0,1,0,0,0,0,0
1982.0,0,0,0,0,0,1,0,0,0,0,0,0
1982.0,0,1,0,0,0,0,0,0,0,0,0,0
1982.0,0,0,0,0,0,0,0,0,0,0,0,1
1982.0,0,0,0,0,0,0,0,0,0,0,1,0
1982.0,0,0,0,0,0,0,0,0,0,1,0,0
1982.0,0,0,1,0,0,0,0,0,0,0,0,0
1983.0,0,0,0,0,1,0,0,0,0,0,0,0
1983.0,0,0,0,1,0,0,0,0,0,0,0,0
1983.0,0,0,0,0,0,0,0,1,0,0,0,0
1983.0,1,0,0,0,0,0,0,0,0,0,0,0
1983.0,0,0,0,0,0,0,0,0,1,0,0,0
1983.0,0,0,0,0,0,0,1,0,0,0,0,0
1983.0,0,0,0,0,0,1,0,0,0,0,0,0
