70001000.0,4.07,-67.35,3540.0
70002000.0,4.64,-66.86,3560.0
70003000.0,5.71,-66.98,3739.0
70004000.0,7.61,-66.0,2784.0
70005000.0,7.32,-67.32,2571.0
70006000.0,8.56,-66.93,2729.0
70007000.0,9.21,-67.18,3952.0
70008000.0,10.18,-66.88,993.0
70009000.0,8.7,-68.31,1908.0
70010000.0,7.4,-68.08,948.0
70011000.0,7.34,-68.35,1172.0
70012000.0,6.64,-67.64,1047.0
70013000.0,5.56,-67.78,3138.0
70014000.0,5.4,-68.52,5485.0
70015000.0,3.89,-68.17,5554.0
70016000.0,4.32,-69.59,2943.0
70017000.0,6.73,-69.76,4969.0
70018000.0,8.34,-68.8,4828.0
70119010.0,4.32,-40.07,2618.0
70119020.0,5.89,-48.61,2244.0
70119030.0,-3.92,-39.1,2039.0
70120010.0,-3.47,-53.64,1425.0
70120020.0,-4.24,-57.96,5262.0
70121010.0,10.47,-59.75,4126.0
70121020.0,10.43,-60.77,4133.0
70121030.0,6.03,-60.33,3974.0
70122010.0,9.29,-63.5,3036.0
70122020.0,15.3,-57.99,4364.0
70123000.0,28.53,-59.21,4965.0
70124000.0,44.54,-71.66,2635.0
70125000.0,26.2,-70.75,5911.0
70126000.0,14.65,-70.15,5834.0
70127010.0,13.63,-73.3,6204.0
70127020.0,5.52,-71.26,5007.0
70128000.0,6.22,-64.64,5594.0
70129000.0,2.29,-63.13,1198.0
70130000.0,-1.31,-65.94,5088.0
70131000.0,-3.06,-67.42,3107.0
70132010.0,-3.23,-66.66,2851.0
70132020.0,-3.38,-66.13,3725.0
70133010.0,-7.74,-68.31,5505.0
70133020.0,-6.27,-66.09,8122.0
70134000.0,-4.85,-67.16,5146.0
70135000.0,-4.79,-67.94,2143.0
70136000.0,-6.28,-68.08,3912.0
70137000.0,-5.5,-68.65,3256.0
70138000.0,3.11,-65.59,3909.0
70139000.0,2.42,-66.55,3106.0
70140000.0,2.74,-67.01,3433.0
70141000.0,2.65,-67.67,4048.0
70142000.0,1.48,-65.56,2630.0
70143000.0,0.73,-69.44,12221.0
70144000.0,-4.2,-69.33,5963.0
70145000.0,-7.08,-71.15,3857.0
70146000.0,-2.69,-75.29,5197.0
119901001.0,-52.89,53.87,2165.0
119901002.0,-51.07,38.29,2778.0
119901003.0,-50.94,41.67,2110.0
119901004.0,-47.92,25.53,2422.0
119901005.0,-48.4,24.71,1019.0
119902001.0,-52.76,58.3,1285.0
119902002.0,-45.64,52.63,2113.0
119902003.0,-47.75,51.82,173.0
119903001.0,-45.14,46.43,1203.0
119903002.0,-44.56,51.24,119.0
119904001.0,-48.47,50.02,487.0
119904002.0,-52.07,48.06,1332.0
119904003.0,-55.41,52.92,416.0
119905001.0,-57.05,33.31,1214.0
119905002.0,-54.46,43.35,257.0
119905003.0,-53.51,37.33,758.0
119905004.0,-52.55,36.75,58.0
119905005.0,-53.86,30.37,1618.0
119906001.0,-50.38,35.44,841.0
119906002.0,-45.89,35.79,2459.0
119906003.0,-46.79,36.57,2467.0
119906004.0,-51.74,37.18,657.0
119906005.0,-48.79,32.07,77.0
119907001.0,-41.6,27.7,1644.0
119907002.0,-47.85,26.64,2006.0
119907003.0,-46.0,25.7,522.0
119907004.0,-46.58,25.75,991.0
119908001.0,-43.21,24.8,1711.0
119908002.0,-41.87,22.62,755.0
119908003.0,-43.34,22.72,548.0
119908004.0,-45.36,23.75,1623.0
119908006.0,-45.89,23.98,802.0
119908007.0,-45.83,23.13,582.0
119909001.0,-46.73,26.84,1045.0
119909002.0,-46.82,26.54,1215.0
119909003.0,-45.71,25.77,1689.0
119909004.0,-46.28,25.61,2277.0
119909005.0,-47.02,25.74,1172.0
119911001.0,-48.43,23.86,2017.0
119911002.0,-47.59,23.95,2370.0
119911003.0,-47.55,25.02,813.0
119912001.0,-57.47,23.6,1114.0
119912002.0,-48.75,22.34,1979.0
119912003.0,-55.9,17.34,943.0
119912004.0,-57.53,15.24,476.0
119912005.0,-60.85,23.79,310.0
119912006.0,-47.86,23.0,375.0
119912007.0,-46.47,22.65,419.0
119913001.0,-45.46,25.02,1049.0
119913002.0,-46.17,25.0,2010.0
119913003.0,-46.82,24.67,2114.0
119913004.0,-46.65,23.91,1637.0
119914001.0,-50.0,11.0,472.0
119914002.0,-56.48,13.49,446.0
119914003.0,-55.42,6.48,929.0
119914004.0,-57.35,14.32,309.0
119914005.0,-58.16,4.2,763.0
119915001.0,-45.74,17.65,581.0
119915002.0,-45.87,9.05,880.0
119915003.0,-43.76,3.57,283.0
119915005.0,-45.74,17.65,21.0
119916001.0,-38.61,14.09,1161.0
119916002.0,-31.42,12.11,648.0
119916003.0,-26.55,6.81,398.0
119916004.0,-34.97,2.8,910.0
119917001.0,-25.68,-1.36,504.0
119917002.0,-32.4,-0.17,479.0
119917003.0,-33.68,-5.97,1544.0
119917004.0,-26.91,-5.93,634.0
119917005.0,-35.68,0.37,1117.0
119918001.0,-37.61,-2.24,357.0
119918002.0,-43.31,-2.89,736.0
119918003.0,-43.94,-6.98,724.0
119919001.0,-48.63,2.63,505.0
119919002.0,-53.09,0.8,359.0
119919003.0,-51.89,-5.77,898.0
179901001.0,53.31,-0.19,345.0
179901002.0,43.53,-3.13,2309.0
179901003.0,37.09,-0.26,1422.0
179901004.0,36.93,-7.3,1704.0
179902001.0,25.18,-3.73,513.0
179902002.0,22.79,-8.07,916.0
179902003.0,11.03,-7.01,879.0
179902004.0,13.06,-16.16,704.0
179902005.0,25.46,-15.55,531.0
179902006.0,29.83,-19.58,646.0
179903001.0,37.87,-19.84,1420.0
179903002.0,38.23,-20.9,1104.0
179903003.0,38.85,-20.94,1617.0
179904001.0,37.89,-18.6,1639.0
179904002.0,39.51,-20.19,1398.0
179904003.0,38.7,-19.55,904.0
179905001.0,52.73,-10.57,2626.0
179905002.0,43.62,-10.99,930.0
179905003.0,43.52,-21.07,2246.0
179906001.0,35.78,-13.32,1111.0
179906002.0,33.78,-22.77,1824.0
179906003.0,37.52,-29.51,3223.0
179906004.0,44.0,-29.32,1552.0
179907001.0,30.38,-28.99,1646.0
179907002.0,20.84,-27.74,356.0
179907003.0,13.33,-28.32,374.0
179908001.0,46.67,-46.97,953.0
179908002.0,41.6,-45.03,1349.0
179908003.0,39.0,-38.62,713.0
179908004.0,26.39,-41.0,1159.0
179908005.0,23.53,-36.15,888.0
179908006.0,15.61,-38.82,2216.0
179909001.0,42.2,-52.05,1103.0
179909002.0,40.23,-47.58,1411.0
179909003.0,36.39,-50.91,1040.0
179909004.0,33.15,-53.3,1163.0
179909005.0,21.61,-46.35,980.0
179909006.0,16.06,-45.51,2430.0
239901001.0,1.81,2.27,1449.0
239901002.0,1.03,-8.37,770.0
239901003.0,5.36,-19.4,1088.0
239901004.0,-0.27,-18.7,870.0
239901005.0,-1.99,-27.52,460.0
239901006.0,5.22,-27.88,895.0
239902001.0,-10.43,5.01,546.0
239902002.0,-15.05,-4.82,1470.0
239902003.0,-7.23,-1.96,576.0
239903001.0,-14.83,3.04,1330.0
239903002.0,-17.94,-2.71,1363.0
239903003.0,-21.18,-4.85,2960.0
239904001.0,-18.81,-10.14,1824.0
239904002.0,-17.78,-15.31,1067.0
239904003.0,-19.3,-12.45,2214.0
239905001.0,-17.2,-10.82,2303.0
239905002.0,-20.36,-11.41,779.0
239905003.0,-19.15,-11.69,1339.0
239906001.0,-16.47,-12.2,1104.0
239906002.0,-15.54,-11.8,1456.0
239906003.0,-15.18,-12.17,682.0
239907001.0,-7.47,-10.59,1208.0
239907002.0,-13.77,-9.79,880.0
239907003.0,-15.69,-11.97,833.0
239908001.0,-4.8,-14.56,1415.0
239908002.0,-9.74,-19.02,611.0
239908003.0,-5.11,-28.72,884.0
239908004.0,-4.89,-31.12,801.0
239909001.0,-14.02,-13.55,2194.0
239909002.0,-17.67,-13.66,1738.0
239909003.0,-13.76,-23.64,923.0
239910001.0,-19.16,-13.56,555.0
239910002.0,-19.28,-13.68,4639.0
239910003.0,-19.07,-12.82,799.0
239910004.0,-19.53,-12.46,445.0
239911001.0,-17.54,-15.0,2751.0
239911002.0,-19.66,-22.0,1124.0
239911003.0,-19.63,-31.45,475.0
530301011.0,24.53,42.09,1160.0
530301012.0,28.2,40.78,4010.0
530301021.0,27.7,42.61,1054.0
530301023.0,27.13,39.94,833.0
530301024.0,27.83,39.42,1053.0
530301031.0,24.53,42.1,1180.0
530301032.0,25.71,40.73,731.0
530301033.0,28.88,40.88,789.0
530302001.0,19.79,49.65,1754.0
530302002.0,17.9,41.18,2012.0
530303001.0,19.41,41.99,1807.0
530303002.0,18.51,41.98,1398.0
530303003.0,18.78,40.66,1568.0
530304011.0,7.17,48.29,6557.0
530304021.0,10.31,40.84,1248.0
530304022.0,11.28,35.33,1271.0
530304031.0,9.69,38.66,1456.0
530304032.0,7.29,38.1,1979.0
530304033.0,8.51,38.08,860.0
530305011.0,11.0,23.62,1284.0
530305012.0,10.65,24.73,1315.0
530305021.0,10.93,28.18,2015.0
530305022.0,11.39,18.74,1266.0
530306001.0,29.75,31.11,1868.0
530306002.0,25.86,31.8,1360.0
530306003.0,19.0,35.96,1289.0
530306004.0,17.48,29.01,1733.0
530307001.0,30.72,20.46,1692.0
530307002.0,27.17,20.19,3646.0
530307003.0,18.64,19.71,1330.0
530307004.0,19.85,15.99,9.0
530308001.0,19.8,11.04,1162.0
530308002.0,11.84,7.94,1279.0
530308003.0,18.28,7.55,804.0
530309001.0,36.68,13.28,1637.0
530309002.0,35.91,13.35,2088.0
530310001.0,38.58,22.83,1486.0
530310002.0,40.7,15.26,1534.0
530310003.0,38.79,5.35,1596.0
530311001.0,54.13,13.47,1045.0
530311002.0,52.89,7.06,992.0
670001009.0,-15.33,40.51,9.0
670002001.0,-13.5,41.52,488.0
670002002.0,-13.58,41.27,779.0
670002003.0,-13.78,41.03,734.0
670002004.0,-14.03,40.74,1074.0
670002005.0,-14.08,40.49,629.0
670003001.0,-12.73,41.68,887.0
670003002.0,-13.15,41.79,815.0
670004001.0,-11.77,41.14,727.0
670004002.0,-12.55,40.95,1119.0
670004003.0,-12.43,41.17,1006.0
670004004.0,-12.37,41.42,818.0
670004005.0,-12.0,41.63,523.0
670005001.0,-13.67,39.83,881.0
670005002.0,-14.14,40.23,520.0
670006001.0,-13.22,40.77,1214.0
670006002.0,-13.32,40.41,1069.0
670006003.0,-13.52,40.18,985.0
670007001.0,-12.69,40.6,838.0
670007002.0,-12.82,40.28,774.0
670008001.0,-12.25,40.63,760.0
670008002.0,-11.99,40.37,672.0
670008003.0,-12.2,40.1,1273.0
670009001.0,-10.68,40.34,1159.0
670009002.0,-11.35,39.9,834.0
670009003.0,-11.58,40.2,521.0
670009004.0,-11.08,40.51,708.0
670009005.0,-11.52,40.61,705.0
670010001.0,-9.16,40.61,793.0
670010002.0,-9.81,40.44,531.0
670010003.0,-9.81,40.68,857.0
670010004.0,-9.75,41.01,558.0
670010005.0,-10.11,40.87,817.0
670010006.0,-10.46,40.64,774.0
670011001.0,-14.69,39.5,143.0
670012001.0,-13.92,39.12,99.0
670013001.0,-13.3,39.4,1475.0
670014001.0,-12.78,39.69,1114.0
670014002.0,-13.15,39.83,1016.0
670014003.0,-12.99,40.06,636.0
670015001.0,-11.98,39.74,669.0
670015002.0,-12.34,39.38,910.0
670015003.0,-12.51,39.6,1057.0
670016001.0,-11.82,39.2,1554.0
670016002.0,-12.53,38.67,1578.0
670017011.0,-11.09,39.45,1322.0
670017012.0,-11.13,38.8,1281.0
670017021.0,-10.33,40.01,877.0
670017022.0,-10.59,39.82,698.0
670017023.0,-10.63,39.4,774.0
670017024.0,-10.71,38.79,210.0
670017025.0,-10.34,38.99,414.0
670018001.0,-9.83,40.22,822.0
670018002.0,-9.82,39.94,706.0
670018003.0,-9.8,39.68,691.0
670018004.0,-9.79,39.21,937.0
670019001.0,-8.25,39.91,786.0
670019002.0,-8.78,39.41,915.0
670019003.0,-8.91,39.68,1049.0
670019004.0,-8.92,39.95,1060.0
670019005.0,-8.91,40.24,997.0
670020001.0,-16.4,39.04,379.0
670020002.0,-16.58,39.03,859.0
670020003.0,-16.9,38.69,553.0
670020004.0,-17.02,39.16,796.0
670021001.0,-14.89,38.56,600.0
670021002.0,-15.29,38.32,943.0
670021003.0,-15.47,38.75,454.0
670022001.0,-14.07,38.66,490.0
670022002.0,-14.25,38.34,721.0
670023001.0,-12.83,39.13,1125.0
670023002.0,-12.82,38.68,738.0
670023003.0,-13.08,38.76,387.0
670023004.0,-13.25,38.98,299.0
670024001.0,-11.67,38.78,766.0
670024002.0,-12.07,38.53,568.0
670024003.0,-11.95,38.8,897.0
670027001.0,-16.59,38.5,789.0
670027002.0,-16.48,38.25,728.0
670027003.0,-16.3,38.05,708.0
670028001.0,-15.99,37.84,1579.0
670028002.0,-16.76,37.45,712.0
670029001.0,-15.54,38.2,244.0
670029002.0,-15.35,37.85,945.0
670030001.0,-13.74,37.93,186.0
670030002.0,-14.18,37.58,1223.0
670030003.0,-14.27,37.73,1084.0
670030004.0,-14.3,37.96,128.0
670031001.0,-13.39,38.51,11.0
670031002.0,-13.4,38.15,5.0
670031003.0,-13.29,37.74,898.0
670032002.0,-12.79,38.1,58.0
670032003.0,-12.7,37.78,1351.0
670033002.0,-12.24,38.25,649.0
670033003.0,-12.21,37.99,619.0
670034002.0,-11.45,38.12,429.0
670034003.0,-11.5,37.87,1008.0
670035001.0,-10.82,38.35,35.0
670035002.0,-10.67,38.07,1029.0
670035003.0,-10.74,37.8,1124.0
670035004.0,-10.66,37.53,1171.0
670036011.0,-9.76,38.46,1183.0
670036012.0,-9.75,37.9,1479.0
670036021.0,-8.39,38.7,1055.0
670036022.0,-8.84,38.26,660.0
670036023.0,-8.88,38.03,641.0
670037009.0,-15.73,37.1,503.0
670038001.0,-15.07,37.09,889.0
670038002.0,-15.52,36.47,1427.0
670038003.0,-15.61,36.79,536.0
670039001.0,-13.84,36.82,896.0
670039002.0,-14.2,37.02,1301.0
670039003.0,-14.62,37.06,656.0
670039004.0,-14.6,36.82,1283.0
670039005.0,-14.81,36.63,503.0
670039006.0,-14.74,36.46,1244.0
670040001.0,-13.64,37.31,662.0
670040002.0,-14.26,37.33,1784.0
670041001.0,-13.31,37.22,223.0
670041002.0,-13.12,36.99,155.0
670041003.0,-13.36,36.65,339.0
670042001.0,-12.59,37.08,1051.0
670042002.0,-12.69,36.76,862.0
670042003.0,-12.89,37.1,666.0
670043001.0,-11.67,37.5,1831.0
670043002.0,-11.74,36.98,4057.0
670043003.0,-12.35,36.85,2692.0
670043004.0,-12.33,37.7,813.0
670044001.0,-11.12,37.04,727.0
670044002.0,-11.26,36.49,824.0
670044003.0,-11.09,36.2,642.0
670045001.0,-10.42,37.06,987.0
670045002.0,-10.3,36.58,1031.0
670045003.0,-10.19,36.2,281.0
670045004.0,-10.68,36.3,1029.0
670045005.0,-10.76,37.12,1196.0
670046001.0,-8.07,37.82,445.0
670046002.0,-7.65,37.28,512.0
670046003.0,-7.99,37.14,710.0
670046004.0,-8.78,36.98,496.0
670046005.0,-9.97,36.01,528.0
670046006.0,-9.53,36.86,876.0
670046007.0,-9.14,37.59,910.0
670046008.0,-9.9,37.25,992.0
670048001.0,-15.91,35.77,928.0
670048002.0,-16.4,36.12,313.0
670048003.0,-16.98,35.55,773.0
670049001.0,-15.43,36.16,919.0
670049002.0,-15.42,35.44,742.0
670050001.0,-14.76,36.17,701.0
670050002.0,-14.71,35.72,958.0
670050003.0,-14.6,35.1,715.0
670050004.0,-14.95,35.26,839.0
670051001.0,-13.79,35.49,786.0
670051002.0,-13.65,34.98,704.0
670051003.0,-14.16,34.96,455.0
670051004.0,-14.08,35.32,1116.0
670052001.0,-13.68,36.53,589.0
670052002.0,-13.69,36.23,449.0
670052003.0,-13.69,35.92,766.0
