31.0,11.0,1,0
30.0,11.0,1,0
25.0,6.0,1,0
36.0,8.0,1,0
22.0,66.0,1,0
29.0,27.0,1,0
31.0,12.0,1,0
42.0,52.0,1,0
37.0,23.0,1,0
28.0,10.0,1,0
36.0,52.0,1,0
24.0,33.0,1,0
23.0,18.0,1,0
36.0,42.0,1,0
26.0,87.0,1,0
26.0,50.0,1,0
28.0,18.0,1,0
31.0,111.0,1,0
32.0,18.0,1,0
21.0,20.0,1,0
29.0,12.0,1,0
21.0,9.0,1,0
32.0,17.0,1,0
25.0,28.0,1,0
30.0,55.0,1,0
40.0,9.0,1,0
19.0,10.0,1,0
22.0,47.0,1,0
18.0,76.0,0,1
32.0,38.0,0,1
20.0,19.0,0,1
30.0,10.0,0,1
18.0,19.0,0,1
24.0,24.0,0,1
30.0,31.0,0,1
35.0,14.0,0,1
27.0,11.0,0,1
20.0,67.0,0,1
22.0,41.0,0,1
28.0,7.0,0,1
23.0,22.0,0,1
40.0,13.0,0,1
33.0,46.0,0,1
21.0,36.0,0,1
35.0,38.0,0,1
25.0,7.0,0,1
26.0,36.0,0,1
25.0,11.0,0,1
22.0,151.0,0,1
32.0,22.0,0,1
25.0,41.0,0,1
35.0,32.0,0,1
21.0,56.0,0,1
41.0,24.0,0,1
32.0,16.0,0,1
26.0,22.0,0,1
21.0,25.0,0,1
36.0,13.0,0,1
37.0,12.0,0,1
